event_id,current_time,event_starttimestamp,event_state,outcome_home,outcome_draw,outcome_away,outcome_unexpectedOddsTrend,outcome_startingOdds,event_home_score,event_away_score,event_time
1006105984,2020-01-30T18:50:39Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:39Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:39Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:39Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:39Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:39Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:39Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:39Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:39Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:39Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:39Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:40Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:40Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:40Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:40Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:40Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:40Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:40Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:40Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:40Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:40Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:40Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:41Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:41Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:41Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:41Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:41Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:41Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:41Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:41Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:41Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:41Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:41Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:43Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:43Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:43Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:43Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:43Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:43Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:43Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:43Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:43Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:43Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:43Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:44Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:44Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:44Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:44Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:44Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:44Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:44Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:44Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:44Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:44Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:44Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:46Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:46Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:46Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:46Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:46Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:46Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:46Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:46Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:46Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:46Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:46Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:47Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:47Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:47Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:47Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:47Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:47Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:47Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:47Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:47Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:47Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:47Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:48Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:48Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:48Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:48Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:48Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:48Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:48Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:48Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:48Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:48Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:48Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:50Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:50Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:50Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:50Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:50Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:50Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:50Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:50Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:50Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:50Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:50Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:51Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:51Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:51Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:51Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:51Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:51Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:51Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:51Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:51Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:51Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:51Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:52Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:52Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:52Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:52Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:52Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:52Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:52Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:52Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:52Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:52Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:52Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:54Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:54Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:54Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:54Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:54Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:54Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:54Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:54Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:54Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:54Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:54Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:55Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:55Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:55Z,2020-01-30T17:31:05Z,STARTED,31/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:55Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:55Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:55Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:55Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:55Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:55Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:55Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:55Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:57Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:57Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:57Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:57Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,63
1006042012,2020-01-30T18:50:57Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:57Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:57Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:57Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:57Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:57Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:57Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:58Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:58Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:58Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:58Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,64
1006042012,2020-01-30T18:50:58Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:58Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:58Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:58Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:58Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:58Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:58Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:50:59Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:50:59Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:50:59Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:50:59Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,64
1006042012,2020-01-30T18:50:59Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:50:59Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:50:59Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:50:59Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:50:59Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:50:59Z,2020-01-30T18:34:58Z,STARTED,22/25,11/4,5/2,False,3/4,1,1,15
1006107511,2020-01-30T18:50:59Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:51:01Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:51:01Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:51:01Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:51:01Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,64
1006042012,2020-01-30T18:51:01Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:51:01Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:51:01Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:51:01Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:51:01Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:51:01Z,2020-01-30T18:34:58Z,STARTED,47/20,11/4,10/11,True,3/4,1,2,16
1006107511,2020-01-30T18:51:01Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:51:02Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:51:02Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:51:02Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:51:02Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,64
1006042012,2020-01-30T18:51:02Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:51:02Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:51:02Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:51:02Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:51:02Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:51:02Z,2020-01-30T18:34:58Z,STARTED,47/20,11/4,10/11,True,3/4,1,2,16
1006107511,2020-01-30T18:51:02Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:51:03Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:51:03Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:51:03Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:51:03Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,64
1006042012,2020-01-30T18:51:03Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:51:03Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:51:03Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:51:03Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:51:03Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,17/2,False,11/20,1,0,17
1006110280,2020-01-30T18:51:03Z,2020-01-30T18:34:58Z,STARTED,47/20,11/4,10/11,True,3/4,1,2,16
1006107511,2020-01-30T18:51:03Z,2020-01-30T18:47:38Z,STARTED,43/20,29/10,19/20,False,19/20,0,0,19
1006105984,2020-01-30T18:51:05Z,2020-01-30T17:05:09Z,STARTED,1000/1,110/1,,False,2/5,2,4,87
1006063247,2020-01-30T18:51:05Z,2020-01-30T17:30:44Z,STARTED,,30/1,225/1,False,3/10,2,0,62
1006107245,2020-01-30T18:51:05Z,2020-01-30T17:31:05Z,STARTED,33/20,5/4,11/4,False,5/6,1,1,63
1006107510,2020-01-30T18:51:05Z,2020-01-30T17:33:52Z,STARTED,2/11,17/4,16/1,False,9/10,1,0,64
1006042012,2020-01-30T18:51:05Z,2020-01-30T17:34:41Z,STARTED,8/25,29/10,11/1,False,11/10,1,0,54
1006098224,2020-01-30T18:51:05Z,2020-01-30T18:02:03Z,STARTED,,45/1,225/1,False,1/5,2,0,45
1006110231,2020-01-30T18:51:05Z,2020-01-30T18:12:13Z,STARTED,Evens,5/2,23/10,False,17/20,1,1,38
1006110428,2020-01-30T18:51:05Z,2020-01-30T18:32:32Z,STARTED,13/5,13/4,8/11,False,1/4,1,0,18
1006110426,2020-01-30T18:51:05Z,2020-01-30T18:33:35Z,STARTED,2/11,23/4,9/1,False,11/20,1,0,17
1006110280,2020-01-30T18:51:05Z,2020-01-30T18:34:58Z,STARTED,47/20,11/4,10/11,True,3/4,1,2,16
